college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band
37144,2,2023,37,64.3,100,3,82.9,
37144,2,2022,28,70.5,100,3,82.3,
37144,2,2021,21,72.7,100,3,84.3,
37144,2,2020,28,67.7,100,3,86.8,
37144,2,2019,27,70.5,100,3,86,
37144,2,2023,37,64.3,100,4,63.1,
37144,2,2022,28,70.5,100,4,74.6,
37144,2,2021,21,72.7,100,4,73.5,
37144,2,2020,28,67.7,100,4,64.5,
37144,2,2019,27,70.5,100,4,71.5,
37144,2,2023,37,64.3,100,5,55.1,
37144,2,2022,28,70.5,100,5,59.3,
37144,2,2021,21,72.7,100,5,64.6,
37144,2,2020,28,67.7,100,5,65.9,
37144,2,2019,27,70.5,100,5,66.8,
38534,2,2023,42,62.1,100,1,82.8,
38534,2,2022,45,61.5,100,1,86.6,
38534,2,2021,55,57.7,100,1,87.9,
38534,2,2020,50,58.2,100,1,79.3,
38534,2,2019,44,61.5,100,1,81.4,
38534,2,2023,42,62.1,100,2,34,
38534,2,2022,45,61.5,100,2,34,
38534,2,2021,55,57.7,100,2,36,
38534,2,2020,50,58.2,100,2,35.5,
38534,2,2019,44,61.5,100,2,35.9,
38534,2,2023,42,62.1,100,3,71.7,
38534,2,2022,45,61.5,100,3,69.3,
38534,2,2021,55,57.7,100,3,69.8,
38534,2,2020,50,58.2,100,3,72.3,
38534,2,2019,44,61.5,100,3,69.5,
38534,2,2023,42,62.1,100,4,58.2,
38534,2,2022,45,61.5,100,4,58,
38534,2,2021,55,57.7,100,4,55.3,
38534,2,2020,50,58.2,100,4,56.2,
38534,2,2019,44,61.5,100,4,59.7,
38534,2,2023,42,62.1,100,5,57.7,
38534,2,2022,45,61.5,100,5,55.3,
38534,2,2021,55,57.7,100,5,46.9,
38534,2,2020,50,58.2,100,5,50.6,
38534,2,2019,44,61.5,100,5,55.5,
53138,2,2023,,23.7–28.3,100,1,51.4,301–400
53138,2,2022,,22.9–27.6,100,1,40.3,301–400
53138,2,2021,,22.9–27.2,100,1,48.4,301–400
53138,2,2020,,21.8–25.9,100,1,49.1,301–400
53138,2,2019,,21.5–26.0,100,1,46.3,301–400
53138,2,2023,,23.7–28.3,100,2,34.5,301–400
53138,2,2022,,22.9–27.6,100,2,34.9,301–400
53138,2,2021,,22.9–27.2,100,2,35.3,301–400
53138,2,2020,,21.8–25.9,100,2,34.8,301–400
53138,2,2019,,21.5–26.0,100,2,35.4,301–400
53138,2,2023,,23.7–28.3,100,3,68.1,301–400
53138,2,2022,,22.9–27.6,100,3,65.6,301–400
53138,2,2021,,22.9–27.2,100,3,65.9,301–400
53138,2,2020,,21.8–25.9,100,3,68,301–400
53138,2,2019,,21.5–26.0,100,3,67.1,301–400
53138,2,2023,,23.7–28.3,100,4,14.4,301–400
53138,2,2022,,22.9–27.6,100,4,13.4,301–400
53138,2,2021,,22.9–27.2,100,4,14.9,301–400
53138,2,2020,,21.8–25.9,100,4,13.3,301–400
53138,2,2019,,21.5–26.0,100,4,13.3,301–400
53138,2,2023,,23.7–28.3,100,5,15.4,301–400
53138,2,2022,,22.9–27.6,100,5,16.5,301–400
53138,2,2021,,22.9–27.2,100,5,15.7,301–400
53138,2,2020,,21.8–25.9,100,5,14.4,301–400
53138,2,2019,,21.5–26.0,100,5,14.3,301–400
53160,2,2023,,23.7–28.3,100,1,42.1,301–400
53160,2,2022,,22.9–27.6,100,1,35.4,301–400
53160,2,2021,,22.9–27.2,100,1,40.5,301–400
53160,2,2020,,21.8–25.9,100,1,43.3,301–400
53160,2,2019,,21.5–26.0,100,1,45.9,301–400
53160,2,2023,,23.7–28.3,100,2,34.7,301–400
53160,2,2022,,22.9–27.6,100,2,34.2,301–400
53160,2,2021,,22.9–27.2,100,2,35.3,301–400
53160,2,2020,,21.8–25.9,100,2,34.7,301–400
53160,2,2019,,21.5–26.0,100,2,37.4,301–400
53160,2,2023,,23.7–28.3,100,3,76.2,301–400
53160,2,2022,,22.9–27.6,100,3,74.8,301–400
53160,2,2021,,22.9–27.2,100,3,80,301–400
53160,2,2020,,21.8–25.9,100,3,73.8,301–400
53160,2,2019,,21.5–26.0,100,3,70.7,301–400
53160,2,2023,,23.7–28.3,100,4,17.3,301–400
53160,2,2022,,22.9–27.6,100,4,16.4,301–400
53160,2,2021,,22.9–27.2,100,4,14.5,301–400
53160,2,2020,,21.8–25.9,100,4,12.5,301–400
53160,2,2019,,21.5–26.0,100,4,13.7,301–400
53160,2,2023,,23.7–28.3,100,5,18.7,301–400
53160,2,2022,,22.9–27.6,100,5,25.8,301–400
53160,2,2021,,22.9–27.2,100,5,20.2,301–400
53160,2,2020,,21.8–25.9,100,5,19.8,301–400
53160,2,2019,,21.5–26.0,100,5,20.2,301–400
53162,2,2023,,37.6–39.8,100,1,54.5,151–175
53162,2,2022,,36.3–38.5,100,1,52.5,151–175
53162,2,2021,,36.0–38.3,100,1,49.5,151–175
53162,2,2020,,34.4–36.8,100,1,54.3,151–175
53162,2,2019,,32.8–35.4,100,1,47.9,176–200
53162,2,2023,,37.6–39.8,100,2,35.2,151–175
53162,2,2022,,36.3–38.5,100,2,35.4,151–175
53162,2,2021,,36.0–38.3,100,2,41.6,151–175
53162,2,2020,,34.4–36.8,100,2,41.3,151–175
53162,2,2019,,32.8–35.4,100,2,39.6,176–200
53162,2,2023,,37.6–39.8,100,3,80.1,151–175
53162,2,2022,,36.3–38.5,100,3,79.7,151–175
53162,2,2021,,36.0–38.3,100,3,80,151–175
53162,2,2020,,34.4–36.8,100,3,77.9,151–175
53162,2,2019,,32.8–35.4,100,3,77.5,176–200
53162,2,2023,,37.6–39.8,100,4,33.1,151–175
53162,2,2022,,36.3–38.5,100,4,31.8,151–175
53162,2,2021,,36.0–38.3,100,4,30.8,151–175
53162,2,2020,,34.4–36.8,100,4,27.3,151–175
53162,2,2019,,32.8–35.4,100,4,30.4,176–200
53162,2,2023,,37.6–39.8,100,5,27.9,151–175
53162,2,2022,,36.3–38.5,100,5,27.1,151–175
53162,2,2021,,36.0–38.3,100,5,27.7,151–175
53162,2,2020,,34.4–36.8,100,5,26.1,151–175
53162,2,2019,,32.8–35.4,100,5,25.6,176–200
53163,2,2023,,31.9–35.2,100,1,58.2,201–250
53163,2,2022,,22.9–27.6,100,1,38,301–400
53163,2,2021,,22.9–27.2,100,1,40.5,301–400
53163,2,2020,,26.0–28.9,100,1,38.2,251–300
53163,2,2019,,26.4–28.9,100,1,31.4,251–300
53163,2,2023,,31.9–35.2,100,2,33.7,201–250
53163,2,2022,,22.9–27.6,100,2,36.2,301–400
53163,2,2021,,22.9–27.2,100,2,35.6,301–400
53163,2,2020,,26.0–28.9,100,2,35,251–300
53163,2,2019,,26.4–28.9,100,2,35.4,251–300
53163,2,2023,,31.9–35.2,100,3,82.1,201–250
53163,2,2022,,22.9–27.6,100,3,79.1,301–400
53163,2,2021,,22.9–27.2,100,3,81,301–400
53163,2,2020,,26.0–28.9,100,3,73.3,251–300
53163,2,2019,,26.4–28.9,100,3,73,251–300
53163,2,2023,,31.9–35.2,100,4,20,201–250
53163,2,2022,,22.9–27.6,100,4,18.1,301–400
53163,2,2021,,22.9–27.2,100,4,17.1,301–400
53163,2,2020,,26.0–28.9,100,4,16.1,251–300
53163,2,2019,,26.4–28.9,100,4,16.5,251–300
53163,2,2023,,31.9–35.2,100,5,29.8,201–250
53163,2,2022,,22.9–27.6,100,5,21.6,301–400
53163,2,2021,,22.9–27.2,100,5,20.8,301–400
53163,2,2020,,26.0–28.9,100,5,23.8,251–300
53163,2,2019,,26.4–28.9,100,5,24.8,251–300
53168,2,2023,,23.7–28.3,100,1,53.9,301–400
53168,2,2022,,18.6–22.8,100,1,46.3,401–500
53168,2,2021,,22.9–27.2,100,1,56.1,301–400
53168,2,2020,,21.8–25.9,100,1,53.6,301–400
53168,2,2019,,21.5–26.0,100,1,48.7,301–400
53168,2,2023,,23.7–28.3,100,2,36.6,301–400
53168,2,2022,,18.6–22.8,100,2,37.5,401–500
53168,2,2021,,22.9–27.2,100,2,38.2,301–400
53168,2,2020,,21.8–25.9,100,2,41.9,301–400
53168,2,2019,,21.5–26.0,100,2,35.3,301–400
53168,2,2023,,23.7–28.3,100,3,75.3,301–400
53168,2,2022,,18.6–22.8,100,3,66.1,401–500
53168,2,2021,,22.9–27.2,100,3,73.6,301–400
53168,2,2020,,21.8–25.9,100,3,78.7,301–400
53168,2,2019,,21.5–26.0,100,3,79.1,301–400
53168,2,2023,,23.7–28.3,100,4,17.2,301–400
53168,2,2022,,18.6–22.8,100,4,8.9,401–500
53168,2,2021,,22.9–27.2,100,4,10.7,301–400
53168,2,2020,,21.8–25.9,100,4,11.1,301–400
53168,2,2019,,21.5–26.0,100,4,11.3,301–400
53168,2,2023,,23.7–28.3,100,5,16.9,301–400
53168,2,2022,,18.6–22.8,100,5,10.1,401–500
53168,2,2021,,22.9–27.2,100,5,11.9,301–400
53168,2,2020,,21.8–25.9,100,5,11.7,301–400
53168,2,2019,,21.5–26.0,100,5,11.9,301–400
53189,2,2023,,28.4–31.8,100,1,72.4,251–300
53189,2,2023,,28.4–31.8,100,2,39.1,251–300
53189,2,2023,,28.4–31.8,100,3,78.9,251–300
53189,2,2023,,28.4–31.8,100,4,14.5,251–300
53189,2,2023,,28.4–31.8,100,5,20.3,251–300
53190,2,2023,,16.1–19.9,100,1,46.4,501–600
53190,2,2022,,18.6–22.8,100,1,48.2,401–500
53190,2,2021,,17.4–22.8,100,1,53.2,401–500
53190,2,2020,,10.0–21.7,100,1,53.2,401+
53190,2,2019,,21.5–26.0,100,1,50.6,301–400
53190,2,2023,,16.1–19.9,100,2,33.9,501–600
53190,2,2022,,18.6–22.8,100,2,33.9,401–500
53190,2,2021,,17.4–22.8,100,2,35.6,401–500
53190,2,2020,,10.0–21.7,100,2,35.5,401+
53190,2,2019,,21.5–26.0,100,2,35.8,301–400
53190,2,2023,,16.1–19.9,100,3,56.5,501–600
53190,2,2022,,18.6–22.8,100,3,51.5,401–500
53190,2,2021,,17.4–22.8,100,3,54.7,401–500
53190,2,2020,,10.0–21.7,100,3,52.4,401+
53190,2,2019,,21.5–26.0,100,3,52.8,301–400
53190,2,2023,,16.1–19.9,100,4,7.3,501–600
53190,2,2022,,18.6–22.8,100,4,7.5,401–500
53190,2,2021,,17.4–22.8,100,4,9.4,401–500
53190,2,2020,,10.0–21.7,100,4,12.2,401+
53190,2,2019,,21.5–26.0,100,4,15.7,301–400
53190,2,2023,,16.1–19.9,100,5,9.7,501–600
53190,2,2022,,18.6–22.8,100,5,12.3,401–500
53190,2,2021,,17.4–22.8,100,5,11.9,401–500
53190,2,2020,,10.0–21.7,100,5,11.2,401+
53190,2,2019,,21.5–26.0,100,5,15.4,301–400
53193,2,2023,,23.7–28.3,100,1,77.3,301–400
53193,2,2022,,27.7–30.4,100,1,80.9,251–300
53193,2,2021,,22.9–27.2,100,1,81.1,301–400
53193,2,2020,,21.8–25.9,100,1,70.1,301–400
53193,2,2019,,26.4–28.9,100,1,68.4,251–300
53193,2,2023,,23.7–28.3,100,2,33.6,301–400
53193,2,2022,,27.7–30.4,100,2,33.6,251–300
53193,2,2021,,22.9–27.2,100,2,35.3,301–400
53193,2,2020,,21.8–25.9,100,2,34.7,301–400
53193,2,2019,,26.4–28.9,100,2,35.3,251–300
53193,2,2023,,23.7–28.3,100,3,68,301–400
53193,2,2022,,27.7–30.4,100,3,67.5,251–300
53193,2,2021,,22.9–27.2,100,3,63.1,301–400
53193,2,2020,,21.8–25.9,100,3,66.4,301–400
53193,2,2019,,26.4–28.9,100,3,63.9,251–300
53193,2,2023,,23.7–28.3,100,4,15.8,301–400
53193,2,2022,,27.7–30.4,100,4,16.5,251–300
53193,2,2021,,22.9–27.2,100,4,12.7,301–400
53193,2,2020,,21.8–25.9,100,4,13.4,301–400
53193,2,2019,,26.4–28.9,100,4,16,251–300
53193,2,2023,,23.7–28.3,100,5,12.8,301–400
53193,2,2022,,27.7–30.4,100,5,16.5,251–300
53193,2,2021,,22.9–27.2,100,5,11.1,301–400
53193,2,2020,,21.8–25.9,100,5,11.1,301–400
53193,2,2019,,26.4–28.9,100,5,12.6,251–300
53196,2,2023,,23.7–28.3,100,1,45.8,301–400
53196,2,2022,,18.6–22.8,100,1,43.3,401–500
53196,2,2021,,17.4–22.8,100,1,39.9,401–500
53196,2,2020,,21.8–25.9,100,1,49,301–400
53196,2,2019,,21.5–26.0,100,1,49.3,301–400
53196,2,2023,,23.7–28.3,100,2,33.8,301–400
53196,2,2022,,18.6–22.8,100,2,34.5,401–500
53196,2,2021,,17.4–22.8,100,2,35.6,401–500
53196,2,2020,,21.8–25.9,100,2,35.4,301–400
53196,2,2019,,21.5–26.0,100,2,37.2,301–400
53196,2,2023,,23.7–28.3,100,3,55.6,301–400
53196,2,2022,,18.6–22.8,100,3,45.7,401–500
53196,2,2021,,17.4–22.8,100,3,47.3,401–500
53196,2,2020,,21.8–25.9,100,3,47.8,301–400
53196,2,2019,,21.5–26.0,100,3,47.3,301–400
53196,2,2023,,23.7–28.3,100,4,13.8,301–400
53196,2,2022,,18.6–22.8,100,4,10.8,401–500
53196,2,2021,,17.4–22.8,100,4,9.5,401–500
53196,2,2020,,21.8–25.9,100,4,11,301–400
53196,2,2019,,21.5–26.0,100,4,12,301–400
53196,2,2023,,23.7–28.3,100,5,19.9,301–400
53196,2,2022,,18.6–22.8,100,5,14.9,401–500
53196,2,2021,,17.4–22.8,100,5,19.5,401–500
53196,2,2020,,21.8–25.9,100,5,21.3,301–400
53196,2,2019,,21.5–26.0,100,5,16.5,301–400
53233,2,2023,,16.1–19.9,100,1,52.4,501–600
53233,2,2023,,16.1–19.9,100,2,33.6,501–600
53233,2,2023,,16.1–19.9,100,3,32.2,501–600
53233,2,2023,,16.1–19.9,100,4,8.3,501–600
53233,2,2023,,16.1–19.9,100,5,11.3,501–600
53235,2,2023,,16.1–19.9,100,1,34.4,501–600
53235,2,2022,,18.6–22.8,100,1,28.3,401–500
53235,2,2021,,17.4–22.8,100,1,29.7,401–500
53235,2,2020,,10.0–21.7,100,1,33,401+
53235,2,2019,,21.5–26.0,100,1,34.5,301–400
53235,2,2023,,16.1–19.9,100,2,33.9,501–600
53235,2,2022,,18.6–22.8,100,2,33.6,401–500
53235,2,2021,,17.4–22.8,100,2,35.4,401–500
53235,2,2020,,10.0–21.7,100,2,34.9,401+
53235,2,2019,,21.5–26.0,100,2,35.5,301–400
53235,2,2023,,16.1–19.9,100,3,63.5,501–600
53235,2,2022,,18.6–22.8,100,3,58.7,401–500
53235,2,2021,,17.4–22.8,100,3,56.1,401–500
53235,2,2020,,10.0–21.7,100,3,53.7,401+
53235,2,2019,,21.5–26.0,100,3,52.8,301–400
53235,2,2023,,16.1–19.9,100,4,7.6,501–600
53235,2,2022,,18.6–22.8,100,4,12.2,401–500
53235,2,2021,,17.4–22.8,100,4,13.4,401–500
53235,2,2020,,10.0–21.7,100,4,12.5,401+
53235,2,2019,,21.5–26.0,100,4,17.2,301–400
53235,2,2023,,16.1–19.9,100,5,12.9,501–600
53235,2,2022,,18.6–22.8,100,5,14.4,401–500
53235,2,2021,,17.4–22.8,100,5,8.9,401–500
53235,2,2020,,10.0–21.7,100,5,12.5,401+
53235,2,2019,,21.5–26.0,100,5,13.3,301–400
53244,2,2023,,16.1–19.9,100,1,62.2,501–600
53244,2,2022,,11.4–18.5,100,1,53.4,501+
53244,2,2021,,9.0–17.3,100,1,42.9,501+
53244,2,2023,,16.1–19.9,100,2,33.9,501–600
53244,2,2022,,11.4–18.5,100,2,34.9,501+
53244,2,2021,,9.0–17.3,100,2,36,501+
53244,2,2023,,16.1–19.9,100,3,31,501–600
53244,2,2022,,11.4–18.5,100,3,31.1,501+
53244,2,2021,,9.0–17.3,100,3,30.4,501+
53244,2,2023,,16.1–19.9,100,4,10.1,501–600
53244,2,2022,,11.4–18.5,100,4,7.3,501+
53244,2,2021,,9.0–17.3,100,4,6.9,501+
53244,2,2023,,16.1–19.9,100,5,9.3,501–600
53244,2,2022,,11.4–18.5,100,5,9.3,501+
53244,2,2021,,9.0–17.3,100,5,9.7,501+
53257,2,2023,,35.3–37.4,100,1,66.4,176–200
53257,2,2022,,27.7–30.4,100,1,65.3,251–300
53257,2,2021,,36.0–38.3,100,1,81.7,151–175
53257,2,2020,,36.9–40.3,100,1,69.2,126–150
53257,2,2019,,29.0–32.7,100,1,69.6,201–250
53257,2,2023,,35.3–37.4,100,2,36,176–200
53257,2,2022,,27.7–30.4,100,2,37.1,251–300
53257,2,2021,,36.0–38.3,100,2,39.8,151–175
53257,2,2020,,36.9–40.3,100,2,44.8,126–150
53257,2,2019,,29.0–32.7,100,2,38,201–250
53257,2,2023,,35.3–37.4,100,3,69.9,176–200
53257,2,2022,,27.7–30.4,100,3,65.8,251–300
53257,2,2021,,36.0–38.3,100,3,61.8,151–175
53257,2,2020,,36.9–40.3,100,3,54.6,126–150
53257,2,2019,,29.0–32.7,100,3,48.4,201–250
53257,2,2023,,35.3–37.4,100,4,24.2,176–200
53257,2,2022,,27.7–30.4,100,4,15.1,251–300
53257,2,2021,,36.0–38.3,100,4,23,151–175
53257,2,2020,,36.9–40.3,100,4,24.1,126–150
53257,2,2019,,29.0–32.7,100,4,19,201–250
53257,2,2023,,35.3–37.4,100,5,28,176–200
53257,2,2022,,27.7–30.4,100,5,17.3,251–300
53257,2,2021,,36.0–38.3,100,5,27.7,151–175
53257,2,2020,,36.9–40.3,100,5,34.6,126–150
53257,2,2019,,29.0–32.7,100,5,24.8,201–250
53258,2,2023,,16.1–19.9,100,1,49.1,501–600
53258,2,2022,,18.6–22.8,100,1,54.4,401–500
53258,2,2021,,22.9–27.2,100,1,60.7,301–400
53258,2,2020,,21.8–25.9,100,1,59.8,301–400
53258,2,2019,,21.5–26.0,100,1,59.6,301–400
53258,2,2023,,16.1–19.9,100,2,33.7,501–600
53258,2,2022,,18.6–22.8,100,2,33.7,401–500
53258,2,2021,,22.9–27.2,100,2,35.5,301–400
53258,2,2020,,21.8–25.9,100,2,35,301–400
53258,2,2019,,21.5–26.0,100,2,35.3,301–400
53258,2,2023,,16.1–19.9,100,3,36.8,501–600
53258,2,2022,,18.6–22.8,100,3,36.5,401–500
53258,2,2021,,22.9–27.2,100,3,33.1,301–400
53258,2,2020,,21.8–25.9,100,3,34.1,301–400
53258,2,2019,,21.5–26.0,100,3,32.5,301–400
53258,2,2023,,16.1–19.9,100,4,9.5,501–600
53258,2,2022,,18.6–22.8,100,4,10.9,401–500
53258,2,2021,,22.9–27.2,100,4,11.5,301–400
53258,2,2020,,21.8–25.9,100,4,11.5,301–400
53258,2,2019,,21.5–26.0,100,4,14.4,301–400
53258,2,2023,,16.1–19.9,100,5,14,501–600
53258,2,2022,,18.6–22.8,100,5,14.3,401–500
53258,2,2021,,22.9–27.2,100,5,17.7,301–400
53258,2,2020,,21.8–25.9,100,5,16.6,301–400
53258,2,2019,,21.5–26.0,100,5,15.6,301–400
53261,2,2023,,20.0–23.6,100,1,57,401–500
53261,2,2022,,18.6–22.8,100,1,53.6,401–500
53261,2,2021,,17.4–22.8,100,1,66.3,401–500
53261,2,2020,,10.0–21.7,100,1,60.9,401+
53261,2,2019,,21.5–26.0,100,1,74.2,301–400
53261,2,2023,,20.0–23.6,100,2,33.6,401–500
53261,2,2022,,18.6–22.8,100,2,33.6,401–500
53261,2,2021,,17.4–22.8,100,2,35.3,401–500
53261,2,2020,,10.0–21.7,100,2,34.7,401+
53261,2,2019,,21.5–26.0,100,2,35.6,301–400
53261,2,2023,,20.0–23.6,100,3,69,401–500
53261,2,2022,,18.6–22.8,100,3,61.7,401–500
53261,2,2021,,17.4–22.8,100,3,66.1,401–500
53261,2,2020,,10.0–21.7,100,3,66.3,401+
53261,2,2019,,21.5–26.0,100,3,65.9,301–400
53261,2,2023,,20.0–23.6,100,4,5.8,401–500
53261,2,2022,,18.6–22.8,100,4,6,401–500
53261,2,2021,,17.4–22.8,100,4,6.1,401–500
53261,2,2020,,10.0–21.7,100,4,6,401+
53261,2,2019,,21.5–26.0,100,4,7.1,301–400
53261,2,2023,,20.0–23.6,100,5,13.6,401–500
53261,2,2022,,18.6–22.8,100,5,11.6,401–500
53261,2,2021,,17.4–22.8,100,5,11.5,401–500
53261,2,2020,,10.0–21.7,100,5,11.8,401+
53261,2,2019,,21.5–26.0,100,5,12.8,301–400
53270,2,2023,,23.7–28.3,100,1,61.3,301–400
53270,2,2022,,18.6–22.8,100,1,60.2,401–500
53270,2,2021,,22.9–27.2,100,1,69.6,301–400
53270,2,2020,,21.8–25.9,100,1,71.2,301–400
53270,2,2019,,21.5–26.0,100,1,75.7,301–400
53270,2,2023,,23.7–28.3,100,2,34.2,301–400
53270,2,2022,,18.6–22.8,100,2,34.4,401–500
53270,2,2021,,22.9–27.2,100,2,35.8,301–400
53270,2,2020,,21.8–25.9,100,2,36.1,301–400
53270,2,2019,,21.5–26.0,100,2,36,301–400
53270,2,2023,,23.7–28.3,100,3,56.8,301–400
53270,2,2022,,18.6–22.8,100,3,49.7,401–500
53270,2,2021,,22.9–27.2,100,3,45.4,301–400
53270,2,2020,,21.8–25.9,100,3,43.8,301–400
53270,2,2019,,21.5–26.0,100,3,39,301–400
53270,2,2023,,23.7–28.3,100,4,9.7,301–400
53270,2,2022,,18.6–22.8,100,4,4.4,401–500
53270,2,2021,,22.9–27.2,100,4,6.4,301–400
53270,2,2020,,21.8–25.9,100,4,10.6,301–400
53270,2,2019,,21.5–26.0,100,4,10.2,301–400
53270,2,2023,,23.7–28.3,100,5,15.6,301–400
53270,2,2022,,18.6–22.8,100,5,19.7,401–500
53270,2,2021,,22.9–27.2,100,5,20.3,301–400
53270,2,2020,,21.8–25.9,100,5,11.9,301–400
53270,2,2019,,21.5–26.0,100,5,10,301–400
53271,2,2023,46,60.3,100,1,66.4,
53271,2,2022,36,65.5,100,1,55.6,
53271,2,2021,39,63.5,100,1,49.1,
53271,2,2020,47,59,100,1,52,
53271,2,2019,54,58.4,100,1,55.1,
53271,2,2023,46,60.3,100,2,34.2,
53271,2,2022,36,65.5,100,2,34.7,
53271,2,2021,39,63.5,100,2,36,
53271,2,2020,47,59,100,2,35,
53271,2,2019,54,58.4,100,2,35.5,
53271,2,2023,46,60.3,100,3,70,
53271,2,2022,36,65.5,100,3,71.6,
53271,2,2021,39,63.5,100,3,72.2,
53271,2,2020,47,59,100,3,75.7,
53271,2,2019,54,58.4,100,3,75.1,
53271,2,2023,46,60.3,100,4,56.8,
53271,2,2022,36,65.5,100,4,67.1,
53271,2,2021,39,63.5,100,4,67.6,
53271,2,2020,47,59,100,4,56.8,
53271,2,2019,54,58.4,100,4,55.9,
53271,2,2023,46,60.3,100,5,61.3,
53271,2,2022,36,65.5,100,5,68.8,
53271,2,2021,39,63.5,100,5,65.2,
53271,2,2020,47,59,100,5,62.3,
53271,2,2019,54,58.4,100,5,60.3,
53276,2,2023,,40.0–43.5,100,1,71.4,126–150
53276,2,2022,,38.7–42.3,100,1,81.2,126–150
53276,2,2021,,38.5–41.5,100,1,72.8,126–150
53276,2,2020,,34.4–36.8,100,1,65.5,151–175
53276,2,2019,,38.2–41.0,100,1,74.1,126–150
53276,2,2023,,40.0–43.5,100,2,33.7,126–150
53276,2,2022,,38.7–42.3,100,2,33.9,126–150
53276,2,2021,,38.5–41.5,100,2,36,126–150
53276,2,2020,,34.4–36.8,100,2,35.9,151–175
53276,2,2019,,38.2–41.0,100,2,35.7,126–150
53276,2,2023,,40.0–43.5,100,3,76.6,126–150
53276,2,2022,,38.7–42.3,100,3,76.5,126–150
53276,2,2021,,38.5–41.5,100,3,74,126–150
53276,2,2020,,34.4–36.8,100,3,72.6,151–175
53276,2,2019,,38.2–41.0,100,3,68.4,126–150
53276,2,2023,,40.0–43.5,100,4,31.5,126–150
53276,2,2022,,38.7–42.3,100,4,28.3,126–150
53276,2,2021,,38.5–41.5,100,4,24.5,126–150
53276,2,2020,,34.4–36.8,100,4,21.1,151–175
53276,2,2019,,38.2–41.0,100,4,27,126–150
53276,2,2023,,40.0–43.5,100,5,38.3,126–150
53276,2,2022,,38.7–42.3,100,5,31.9,126–150
53276,2,2021,,38.5–41.5,100,5,34,126–150
53276,2,2020,,34.4–36.8,100,5,33.1,151–175
53276,2,2019,,38.2–41.0,100,5,33.2,126–150
53282,2,2023,,40.0–43.5,100,1,64.4,126–150
53282,2,2022,,36.3–38.5,100,1,68,151–175
53282,2,2021,,36.0–38.3,100,1,76.3,151–175
53282,2,2020,,34.4–36.8,100,1,69.9,151–175
53282,2,2019,,32.8–35.4,100,1,67.3,176–200
53282,2,2023,,40.0–43.5,100,2,34.1,126–150
53282,2,2022,,36.3–38.5,100,2,34.2,151–175
53282,2,2021,,36.0–38.3,100,2,35.4,151–175
53282,2,2020,,34.4–36.8,100,2,35.4,151–175
53282,2,2019,,32.8–35.4,100,2,36.4,176–200
53282,2,2023,,40.0–43.5,100,3,67.3,126–150
53282,2,2022,,36.3–38.5,100,3,70.1,151–175
53282,2,2021,,36.0–38.3,100,3,70.8,151–175
53282,2,2020,,34.4–36.8,100,3,68,151–175
53282,2,2019,,32.8–35.4,100,3,63.3,176–200
53282,2,2023,,40.0–43.5,100,4,35.1,126–150
53282,2,2022,,36.3–38.5,100,4,27,151–175
53282,2,2021,,36.0–38.3,100,4,26.3,151–175
53282,2,2020,,34.4–36.8,100,4,25.3,151–175
53282,2,2019,,32.8–35.4,100,4,26.3,176–200
53282,2,2023,,40.0–43.5,100,5,34,126–150
53282,2,2022,,36.3–38.5,100,5,26.7,151–175
53282,2,2021,,36.0–38.3,100,5,28.4,151–175
53282,2,2020,,34.4–36.8,100,5,27,151–175
