college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band
53282,2,2019,,32.8–35.4,100,5,25.6,176–200
53283,2,2023,,35.3–37.4,100,1,63.3,176–200
53283,2,2022,,34.1–36.2,100,1,62.5,176–200
53283,2,2021,,36.0–38.3,100,1,62.3,151–175
53283,2,2020,,32.5–34.0,100,1,61.5,176–200
53283,2,2019,,35.5–38.1,100,1,69.8,151–175
53283,2,2023,,35.3–37.4,100,2,33.6,176–200
53283,2,2022,,34.1–36.2,100,2,33.8,176–200
53283,2,2021,,36.0–38.3,100,2,35.8,151–175
53283,2,2020,,32.5–34.0,100,2,35,176–200
53283,2,2019,,35.5–38.1,100,2,35.7,151–175
53283,2,2023,,35.3–37.4,100,3,70.6,176–200
53283,2,2022,,34.1–36.2,100,3,76.3,176–200
53283,2,2021,,36.0–38.3,100,3,76.2,151–175
53283,2,2020,,32.5–34.0,100,3,81.5,176–200
53283,2,2019,,35.5–38.1,100,3,81,151–175
53283,2,2023,,35.3–37.4,100,4,27.9,176–200
53283,2,2022,,34.1–36.2,100,4,22.9,176–200
53283,2,2021,,36.0–38.3,100,4,26.1,151–175
53283,2,2020,,32.5–34.0,100,4,22.6,176–200
53283,2,2019,,35.5–38.1,100,4,25.9,151–175
53283,2,2023,,35.3–37.4,100,5,26.1,176–200
53283,2,2022,,34.1–36.2,100,5,29.1,176–200
53283,2,2021,,36.0–38.3,100,5,31.6,151–175
53283,2,2020,,32.5–34.0,100,5,25,176–200
53283,2,2019,,35.5–38.1,100,5,27,151–175
53285,2,2023,,31.9–35.2,100,1,76.5,201–250
53285,2,2022,,36.3–38.5,100,1,73.3,151–175
53285,2,2021,,33.6–35.9,100,1,79.2,176–200
53285,2,2020,,34.4–36.8,100,1,70.7,151–175
53285,2,2019,,35.5–38.1,100,1,65.4,151–175
53285,2,2023,,31.9–35.2,100,2,33.6,201–250
53285,2,2022,,36.3–38.5,100,2,33.6,151–175
53285,2,2021,,33.6–35.9,100,2,35.3,176–200
53285,2,2020,,34.4–36.8,100,2,34.7,151–175
53285,2,2019,,35.5–38.1,100,2,35.3,151–175
53285,2,2023,,31.9–35.2,100,3,59.7,201–250
53285,2,2022,,36.3–38.5,100,3,55.1,151–175
53285,2,2021,,33.6–35.9,100,3,53.1,176–200
53285,2,2020,,34.4–36.8,100,3,54.9,151–175
53285,2,2019,,35.5–38.1,100,3,54.5,151–175
53285,2,2023,,31.9–35.2,100,4,22,201–250
53285,2,2022,,36.3–38.5,100,4,26.1,151–175
53285,2,2021,,33.6–35.9,100,4,22.1,176–200
53285,2,2020,,34.4–36.8,100,4,21,151–175
53285,2,2019,,35.5–38.1,100,4,28.1,151–175
53285,2,2023,,31.9–35.2,100,5,25.6,201–250
53285,2,2022,,36.3–38.5,100,5,28.2,151–175
53285,2,2021,,33.6–35.9,100,5,24.2,176–200
53285,2,2020,,34.4–36.8,100,5,29.7,151–175
53285,2,2019,,35.5–38.1,100,5,29.3,151–175
53286,2,2023,,23.7–28.3,100,1,72.6,301–400
53286,2,2022,,18.6–22.8,100,1,65.5,401–500
53286,2,2021,,17.4–22.8,100,1,66.5,401–500
53286,2,2020,,10.0–21.7,100,1,59.3,401+
53286,2,2019,,11.2–21.3,100,1,58.3,401+
53286,2,2023,,23.7–28.3,100,2,34.3,301–400
53286,2,2022,,18.6–22.8,100,2,35,401–500
53286,2,2021,,17.4–22.8,100,2,36.4,401–500
53286,2,2020,,10.0–21.7,100,2,36.3,401+
53286,2,2019,,11.2–21.3,100,2,37.3,401+
53286,2,2023,,23.7–28.3,100,3,38.9,301–400
53286,2,2022,,18.6–22.8,100,3,30.1,401–500
53286,2,2021,,17.4–22.8,100,3,30.3,401–500
53286,2,2020,,10.0–21.7,100,3,30.9,401+
53286,2,2019,,11.2–21.3,100,3,27.5,401+
53286,2,2023,,23.7–28.3,100,4,10.5,301–400
53286,2,2022,,18.6–22.8,100,4,7.3,401–500
53286,2,2021,,17.4–22.8,100,4,9.7,401–500
53286,2,2020,,10.0–21.7,100,4,10.9,401+
53286,2,2019,,11.2–21.3,100,4,10.2,401+
53286,2,2023,,23.7–28.3,100,5,14.6,301–400
53286,2,2022,,18.6–22.8,100,5,11.9,401–500
53286,2,2021,,17.4–22.8,100,5,10.8,401–500
53286,2,2020,,10.0–21.7,100,5,11.1,401+
53286,2,2019,,11.2–21.3,100,5,11.1,401+
53293,2,2023,,35.3–37.4,100,1,92.3,176–200
53293,2,2022,,30.6–34.0,100,1,92.7,201–250
53293,2,2023,,35.3–37.4,100,2,36,176–200
53293,2,2022,,30.6–34.0,100,2,33.3,201–250
53293,2,2023,,35.3–37.4,100,3,93.1,176–200
53293,2,2022,,30.6–34.0,100,3,91.3,201–250
53293,2,2023,,35.3–37.4,100,4,17.3,176–200
53293,2,2022,,30.6–34.0,100,4,9.9,201–250
53293,2,2023,,35.3–37.4,100,5,24.1,176–200
53293,2,2022,,30.6–34.0,100,5,14.8,201–250
53294,2,2023,61,54.7,100,1,85.4,
53294,2,2022,87,49.5,100,1,84.5,
53294,2,2021,95,47.8,100,1,81.2,
53294,2,2020,92,45.8,100,1,71,
53294,2,2019,87,47.8,100,1,71.6,
53294,2,2023,61,54.7,100,2,33.6,
53294,2,2022,87,49.5,100,2,33.6,
53294,2,2021,95,47.8,100,2,35.3,
53294,2,2020,92,45.8,100,2,34.8,
53294,2,2019,87,47.8,100,2,35.8,
53294,2,2023,61,54.7,100,3,80.2,
53294,2,2022,87,49.5,100,3,77.5,
53294,2,2021,95,47.8,100,3,77.6,
53294,2,2020,92,45.8,100,3,80.1,
53294,2,2019,87,47.8,100,3,75.8,
53294,2,2023,61,54.7,100,4,42.4,
53294,2,2022,87,49.5,100,4,36.9,
53294,2,2021,95,47.8,100,4,40.6,
53294,2,2020,92,45.8,100,4,36.6,
53294,2,2019,87,47.8,100,4,36.4,
53294,2,2023,61,54.7,100,5,51.1,
53294,2,2022,87,49.5,100,5,43.7,
53294,2,2021,95,47.8,100,5,36.5,
53294,2,2020,92,45.8,100,5,38.6,
53294,2,2019,87,47.8,100,5,45,
53295,2,2023,,23.7–28.3,100,1,53.1,301–400
53295,2,2022,,22.9–27.6,100,1,53.9,301–400
53295,2,2021,,17.4–22.8,100,1,46.5,401–500
53295,2,2020,,21.8–25.9,100,1,53.3,301–400
53295,2,2019,,21.5–26.0,100,1,60.5,301–400
53295,2,2023,,23.7–28.3,100,2,33.6,301–400
53295,2,2022,,22.9–27.6,100,2,33.6,301–400
53295,2,2021,,17.4–22.8,100,2,35.3,401–500
53295,2,2020,,21.8–25.9,100,2,34.9,301–400
53295,2,2019,,21.5–26.0,100,2,35.3,301–400
53295,2,2023,,23.7–28.3,100,3,66.1,301–400
53295,2,2022,,22.9–27.6,100,3,61,301–400
53295,2,2021,,17.4–22.8,100,3,58,401–500
53295,2,2020,,21.8–25.9,100,3,58.7,301–400
53295,2,2019,,21.5–26.0,100,3,62.7,301–400
53295,2,2023,,23.7–28.3,100,4,13.9,301–400
53295,2,2022,,22.9–27.6,100,4,10.7,301–400
53295,2,2021,,17.4–22.8,100,4,12.9,401–500
53295,2,2020,,21.8–25.9,100,4,13.4,301–400
53295,2,2019,,21.5–26.0,100,4,11.4,301–400
53295,2,2023,,23.7–28.3,100,5,20.2,301–400
53295,2,2022,,22.9–27.6,100,5,16.8,301–400
53295,2,2021,,17.4–22.8,100,5,15.3,401–500
53295,2,2020,,21.8–25.9,100,5,16.6,301–400
53295,2,2019,,21.5–26.0,100,5,13.7,301–400
53296,2,2023,,23.7–28.3,100,1,41.1,301–400
53296,2,2022,,18.6–22.8,100,1,39.6,401–500
53296,2,2021,,17.4–22.8,100,1,44.9,401–500
53296,2,2020,,21.8–25.9,100,1,47.9,301–400
53296,2,2019,,29.0–32.7,100,1,53.2,201–250
53296,2,2023,,23.7–28.3,100,2,34.9,301–400
53296,2,2022,,18.6–22.8,100,2,35.6,401–500
53296,2,2021,,17.4–22.8,100,2,38.2,401–500
53296,2,2020,,21.8–25.9,100,2,35,301–400
53296,2,2019,,29.0–32.7,100,2,36.4,201–250
53296,2,2023,,23.7–28.3,100,3,59.6,301–400
53296,2,2022,,18.6–22.8,100,3,54.5,401–500
53296,2,2021,,17.4–22.8,100,3,52.9,401–500
53296,2,2020,,21.8–25.9,100,3,56.5,301–400
53296,2,2019,,29.0–32.7,100,3,56.7,201–250
53296,2,2023,,23.7–28.3,100,4,20.6,301–400
53296,2,2022,,18.6–22.8,100,4,13.8,401–500
53296,2,2021,,17.4–22.8,100,4,9.7,401–500
53296,2,2020,,21.8–25.9,100,4,14.6,301–400
53296,2,2019,,29.0–32.7,100,4,19.6,201–250
53296,2,2023,,23.7–28.3,100,5,20.1,301–400
53296,2,2022,,18.6–22.8,100,5,16.7,401–500
53296,2,2021,,17.4–22.8,100,5,18.4,401–500
53296,2,2020,,21.8–25.9,100,5,21,301–400
53296,2,2019,,29.0–32.7,100,5,24.6,201–250
53297,2,2023,,35.3–37.4,100,1,64.5,176–200
53297,2,2022,,36.3–38.5,100,1,68.7,151–175
53297,2,2021,,30.5–33.3,100,1,73.5,201–250
53297,2,2020,,29.0–32.2,100,1,67,201–250
53297,2,2019,,26.4–28.9,100,1,72.1,251–300
53297,2,2023,,35.3–37.4,100,2,33.7,176–200
53297,2,2022,,36.3–38.5,100,2,33.6,151–175
53297,2,2021,,30.5–33.3,100,2,35.3,201–250
53297,2,2020,,29.0–32.2,100,2,34.7,201–250
53297,2,2019,,26.4–28.9,100,2,35.3,251–300
53297,2,2023,,35.3–37.4,100,3,84.9,176–200
53297,2,2022,,36.3–38.5,100,3,86.3,151–175
53297,2,2021,,30.5–33.3,100,3,88.6,201–250
53297,2,2020,,29.0–32.2,100,3,89.5,201–250
53297,2,2019,,26.4–28.9,100,3,88.1,251–300
53297,2,2023,,35.3–37.4,100,4,22.8,176–200
53297,2,2022,,36.3–38.5,100,4,25.4,151–175
53297,2,2021,,30.5–33.3,100,4,18.4,201–250
53297,2,2020,,29.0–32.2,100,4,12.4,201–250
53297,2,2019,,26.4–28.9,100,4,9.9,251–300
53297,2,2023,,35.3–37.4,100,5,27.4,176–200
53297,2,2022,,36.3–38.5,100,5,25,151–175
53297,2,2021,,30.5–33.3,100,5,20.8,201–250
53297,2,2020,,29.0–32.2,100,5,21.3,201–250
53297,2,2019,,26.4–28.9,100,5,18.3,251–300
53298,2,2023,,28.4–31.8,100,1,73,251–300
53298,2,2022,,30.6–34.0,100,1,84,201–250
53298,2,2021,,27.3–30.4,100,1,84.4,251–300
53298,2,2023,,28.4–31.8,100,2,33.7,251–300
53298,2,2022,,30.6–34.0,100,2,33.6,201–250
53298,2,2021,,27.3–30.4,100,2,35.3,251–300
53298,2,2023,,28.4–31.8,100,3,96.5,251–300
53298,2,2022,,30.6–34.0,100,3,94.8,201–250
53298,2,2021,,27.3–30.4,100,3,94.4,251–300
53298,2,2023,,28.4–31.8,100,4,13.4,251–300
53298,2,2022,,30.6–34.0,100,4,10.1,201–250
53298,2,2021,,27.3–30.4,100,4,10.1,251–300
53298,2,2023,,28.4–31.8,100,5,17,251–300
53298,2,2022,,30.6–34.0,100,5,17.6,201–250
53298,2,2021,,27.3–30.4,100,5,13,251–300
53299,2,2023,,16.1–19.9,100,1,39,501–600
53299,2,2022,,18.6–22.8,100,1,37.9,401–500
53299,2,2021,,17.4–22.8,100,1,44.7,401–500
53299,2,2020,,10.0–21.7,100,1,46,401+
53299,2,2019,,11.2–21.3,100,1,35.1,401+
53299,2,2023,,16.1–19.9,100,2,34.1,501–600
53299,2,2022,,18.6–22.8,100,2,35.2,401–500
53299,2,2021,,17.4–22.8,100,2,36.2,401–500
53299,2,2020,,10.0–21.7,100,2,37.1,401+
53299,2,2019,,11.2–21.3,100,2,37,401+
53299,2,2023,,16.1–19.9,100,3,65.3,501–600
53299,2,2022,,18.6–22.8,100,3,66.3,401–500
53299,2,2021,,17.4–22.8,100,3,69.3,401–500
53299,2,2020,,10.0–21.7,100,3,73.8,401+
53299,2,2019,,11.2–21.3,100,3,71.7,401+
53299,2,2023,,16.1–19.9,100,4,13.5,501–600
53299,2,2022,,18.6–22.8,100,4,12,401–500
53299,2,2021,,17.4–22.8,100,4,10.3,401–500
53299,2,2020,,10.0–21.7,100,4,8.1,401+
53299,2,2019,,11.2–21.3,100,4,8.1,401+
53299,2,2023,,16.1–19.9,100,5,8.2,501–600
53299,2,2022,,18.6–22.8,100,5,8.8,401–500
53299,2,2021,,17.4–22.8,100,5,8.8,401–500
53299,2,2020,,10.0–21.7,100,5,11.3,401+
53299,2,2019,,11.2–21.3,100,5,11,401+
53300,2,2023,,20.0–23.6,100,1,33.7,401–500
53300,2,2022,,11.4–18.5,100,1,28.9,501+
53300,2,2021,,17.4–22.8,100,1,30.6,401–500
53300,2,2020,,21.8–25.9,100,1,51.6,301–400
53300,2,2019,,21.5–26.0,100,1,53.2,301–400
53300,2,2023,,20.0–23.6,100,2,33.6,401–500
53300,2,2022,,11.4–18.5,100,2,33.6,501+
53300,2,2021,,17.4–22.8,100,2,35.3,401–500
53300,2,2020,,21.8–25.9,100,2,34.7,301–400
53300,2,2019,,21.5–26.0,100,2,35.3,301–400
53300,2,2023,,20.0–23.6,100,3,57.2,401–500
53300,2,2022,,11.4–18.5,100,3,46.5,501+
53300,2,2021,,17.4–22.8,100,3,49.1,401–500
53300,2,2020,,21.8–25.9,100,3,59.5,301–400
53300,2,2019,,21.5–26.0,100,3,49.1,301–400
53300,2,2023,,20.0–23.6,100,4,13.5,401–500
53300,2,2022,,11.4–18.5,100,4,13.5,501+
53300,2,2021,,17.4–22.8,100,4,11.1,401–500
53300,2,2020,,21.8–25.9,100,4,10.4,301–400
53300,2,2019,,21.5–26.0,100,4,13,301–400
53300,2,2023,,20.0–23.6,100,5,14,401–500
53300,2,2022,,11.4–18.5,100,5,12.2,501+
53300,2,2021,,17.4–22.8,100,5,16.8,401–500
53300,2,2020,,21.8–25.9,100,5,17.9,301–400
53300,2,2019,,21.5–26.0,100,5,17.4,301–400
53304,2,2023,,16.1–19.9,100,1,44,501–600
53304,2,2022,,11.4–18.5,100,1,54.1,501+
53304,2,2023,,16.1–19.9,100,2,33.9,501–600
53304,2,2022,,11.4–18.5,100,2,33.6,501+
53304,2,2023,,16.1–19.9,100,3,57.8,501–600
53304,2,2022,,11.4–18.5,100,3,52.5,501+
53304,2,2023,,16.1–19.9,100,4,6,501–600
53304,2,2022,,11.4–18.5,100,4,4.2,501+
53304,2,2023,,16.1–19.9,100,5,11.5,501–600
53304,2,2022,,11.4–18.5,100,5,10.5,501+
53305,2,2023,,16.1–19.9,100,1,50.5,501–600
53305,2,2022,,11.4–18.5,100,1,49.9,501+
53305,2,2021,,17.4–22.8,100,1,58.8,401–500
53305,2,2020,,10.0–21.7,100,1,55.1,401+
53305,2,2019,,11.2–21.3,100,1,57.5,401+
53305,2,2023,,16.1–19.9,100,2,33.8,501–600
53305,2,2022,,11.4–18.5,100,2,33.7,501+
53305,2,2021,,17.4–22.8,100,2,35.4,401–500
53305,2,2020,,10.0–21.7,100,2,35.2,401+
53305,2,2019,,11.2–21.3,100,2,35.7,401+
53305,2,2023,,16.1–19.9,100,3,62.8,501–600
53305,2,2022,,11.4–18.5,100,3,55.4,501+
53305,2,2021,,17.4–22.8,100,3,56.8,401–500
53305,2,2020,,10.0–21.7,100,3,59.5,401+
53305,2,2019,,11.2–21.3,100,3,59.3,401+
53305,2,2023,,16.1–19.9,100,4,6.8,501–600
53305,2,2022,,11.4–18.5,100,4,5.4,501+
53305,2,2021,,17.4–22.8,100,4,5.6,401–500
53305,2,2020,,10.0–21.7,100,4,6.2,401+
53305,2,2019,,11.2–21.3,100,4,6.5,401+
53305,2,2023,,16.1–19.9,100,5,9.3,501–600
53305,2,2022,,11.4–18.5,100,5,9.8,501+
53305,2,2021,,17.4–22.8,100,5,7.8,401–500
53305,2,2020,,10.0–21.7,100,5,7.1,401+
53305,2,2019,,11.2–21.3,100,5,8.5,401+
53309,2,2023,,16.1–19.9,100,1,47.1,501–600
53309,2,2022,,11.4–18.5,100,1,41.2,501+
53309,2,2021,,17.4–22.8,100,1,56.9,401–500
53309,2,2023,,16.1–19.9,100,2,33.7,501–600
53309,2,2022,,11.4–18.5,100,2,34.6,501+
53309,2,2021,,17.4–22.8,100,2,36.9,401–500
53309,2,2023,,16.1–19.9,100,3,60.3,501–600
53309,2,2022,,11.4–18.5,100,3,54.9,501+
53309,2,2021,,17.4–22.8,100,3,53.5,401–500
53309,2,2023,,16.1–19.9,100,4,7.1,501–600
53309,2,2022,,11.4–18.5,100,4,5.8,501+
53309,2,2021,,17.4–22.8,100,4,5.9,401–500
53309,2,2023,,16.1–19.9,100,5,9.2,501–600
53309,2,2022,,11.4–18.5,100,5,9.5,501+
53309,2,2021,,17.4–22.8,100,5,10,401–500
53310,2,2023,,28.4–31.8,100,1,68.5,251–300
53310,2,2022,,27.7–30.4,100,1,74.9,251–300
53310,2,2021,,27.3–30.4,100,1,79.9,251–300
53310,2,2020,,21.8–25.9,100,1,60.9,301–400
53310,2,2019,,21.5–26.0,100,1,73,301–400
53310,2,2023,,28.4–31.8,100,2,45.5,251–300
53310,2,2022,,27.7–30.4,100,2,34.4,251–300
53310,2,2021,,27.3–30.4,100,2,36,251–300
53310,2,2020,,21.8–25.9,100,2,35.1,301–400
53310,2,2019,,21.5–26.0,100,2,35.6,301–400
53310,2,2023,,28.4–31.8,100,3,53.5,251–300
53310,2,2022,,27.7–30.4,100,3,47.7,251–300
53310,2,2021,,27.3–30.4,100,3,45.5,251–300
53310,2,2020,,21.8–25.9,100,3,39.4,301–400
53310,2,2019,,21.5–26.0,100,3,38.2,301–400
53310,2,2023,,28.4–31.8,100,4,13.8,251–300
53310,2,2022,,27.7–30.4,100,4,14.2,251–300
53310,2,2021,,27.3–30.4,100,4,15.7,251–300
53310,2,2020,,21.8–25.9,100,4,9.7,301–400
53310,2,2019,,21.5–26.0,100,4,9,301–400
53310,2,2023,,28.4–31.8,100,5,20.8,251–300
53310,2,2022,,27.7–30.4,100,5,20.7,251–300
53310,2,2021,,27.3–30.4,100,5,20.9,251–300
53310,2,2020,,21.8–25.9,100,5,15.2,301–400
53310,2,2019,,21.5–26.0,100,5,13.4,301–400
53311,2,2023,,16.1–19.9,100,1,34.1,501–600
53311,2,2022,,18.6–22.8,100,1,32.6,401–500
53311,2,2021,,17.4–22.8,100,1,35,401–500
53311,2,2020,,10.0–21.7,100,1,42.1,401+
53311,2,2019,,11.2–21.3,100,1,49.7,401+
53311,2,2023,,16.1–19.9,100,2,33.6,501–600
53311,2,2022,,18.6–22.8,100,2,33.6,401–500
53311,2,2021,,17.4–22.8,100,2,35.3,401–500
53311,2,2020,,10.0–21.7,100,2,34.7,401+
53311,2,2019,,11.2–21.3,100,2,35.3,401+
53311,2,2023,,16.1–19.9,100,3,42,501–600
53311,2,2022,,18.6–22.8,100,3,40.2,401–500
53311,2,2021,,17.4–22.8,100,3,35,401–500
53311,2,2020,,10.0–21.7,100,3,44.2,401+
53311,2,2019,,11.2–21.3,100,3,45.8,401+
53311,2,2023,,16.1–19.9,100,4,11,501–600
53311,2,2022,,18.6–22.8,100,4,12,401–500
53311,2,2021,,17.4–22.8,100,4,11.8,401–500
53311,2,2020,,10.0–21.7,100,4,9.9,401+
53311,2,2019,,11.2–21.3,100,4,9,401+
53311,2,2023,,16.1–19.9,100,5,13.8,501–600
53311,2,2022,,18.6–22.8,100,5,15.6,401–500
53311,2,2021,,17.4–22.8,100,5,15.5,401–500
53311,2,2020,,10.0–21.7,100,5,9.8,401+
53311,2,2019,,11.2–21.3,100,5,12.3,401+
53312,2,2023,,16.1–19.9,100,1,40.3,501–600
53312,2,2022,,11.4–18.5,100,1,40,501+
53312,2,2021,,9.0–17.3,100,1,37.2,501+
53312,2,2020,,10.0–21.7,100,1,38.4,401+
53312,2,2023,,16.1–19.9,100,2,34.3,501–600
53312,2,2022,,11.4–18.5,100,2,35.3,501+
53312,2,2021,,9.0–17.3,100,2,35.8,501+
53312,2,2020,,10.0–21.7,100,2,35.5,401+
53312,2,2023,,16.1–19.9,100,3,37.4,501–600
53312,2,2022,,11.4–18.5,100,3,38.4,501+
53312,2,2021,,9.0–17.3,100,3,33.8,501+
53312,2,2020,,10.0–21.7,100,3,38,401+
53312,2,2023,,16.1–19.9,100,4,8.5,501–600
53312,2,2022,,11.4–18.5,100,4,6.7,501+
53312,2,2021,,9.0–17.3,100,4,6.3,501+
53312,2,2020,,10.0–21.7,100,4,5.7,401+
53312,2,2023,,16.1–19.9,100,5,13.3,501–600
53312,2,2022,,11.4–18.5,100,5,9.4,501+
53312,2,2021,,9.0–17.3,100,5,10.4,501+
53312,2,2020,,10.0–21.7,100,5,9.1,401+
53314,2,2023,,20.0–23.6,100,1,55.3,401–500
53314,2,2022,,18.6–22.8,100,1,55.6,401–500
53314,2,2021,,17.4–22.8,100,1,56.8,401–500
53314,2,2020,,10.0–21.7,100,1,49.5,401+
53314,2,2019,,11.2–21.3,100,1,56.8,401+
53314,2,2023,,20.0–23.6,100,2,35.3,401–500
53314,2,2022,,18.6–22.8,100,2,35.1,401–500
53314,2,2021,,17.4–22.8,100,2,36.5,401–500
53314,2,2020,,10.0–21.7,100,2,35.6,401+
53314,2,2019,,11.2–21.3,100,2,35.7,401+
53314,2,2023,,20.0–23.6,100,3,85.5,401–500
53314,2,2022,,18.6–22.8,100,3,80.7,401–500
53314,2,2021,,17.4–22.8,100,3,75.6,401–500
53314,2,2020,,10.0–21.7,100,3,73.1,401+
53314,2,2019,,11.2–21.3,100,3,67,401+
53314,2,2023,,20.0–23.6,100,4,9.1,401–500
53314,2,2022,,18.6–22.8,100,4,6,401–500
53314,2,2021,,17.4–22.8,100,4,6,401–500
53314,2,2020,,10.0–21.7,100,4,5.9,401+
53314,2,2019,,11.2–21.3,100,4,6,401+
53314,2,2023,,20.0–23.6,100,5,11.7,401–500
53314,2,2022,,18.6–22.8,100,5,10.1,401–500
53314,2,2021,,17.4–22.8,100,5,9.8,401–500
53314,2,2020,,10.0–21.7,100,5,9.8,401+
53314,2,2019,,11.2–21.3,100,5,7.9,401+
53315,2,2023,,16.1–19.9,100,1,46.5,501–600
53315,2,2022,,11.4–18.5,100,1,45.3,501+
53315,2,2021,,17.4–22.8,100,1,59.1,401–500
53315,2,2020,,10.0–21.7,100,1,61.3,401+
53315,2,2019,,11.2–21.3,100,1,61.4,401+
53315,2,2023,,16.1–19.9,100,2,36.5,501–600
53315,2,2022,,11.4–18.5,100,2,38.1,501+
53315,2,2021,,17.4–22.8,100,2,37.6,401–500
53315,2,2020,,10.0–21.7,100,2,36.8,401+
53315,2,2019,,11.2–21.3,100,2,37.7,401+
53315,2,2023,,16.1–19.9,100,3,48.1,501–600
53315,2,2022,,11.4–18.5,100,3,46.7,501+
53315,2,2021,,17.4–22.8,100,3,46.2,401–500
53315,2,2020,,10.0–21.7,100,3,43.1,401+
53315,2,2019,,11.2–21.3,100,3,49.2,401+
53315,2,2023,,16.1–19.9,100,4,6.9,501–600
53315,2,2022,,11.4–18.5,100,4,5.6,501+
53315,2,2021,,17.4–22.8,100,4,5.6,401–500
53315,2,2020,,10.0–21.7,100,4,5.6,401+
53315,2,2019,,11.2–21.3,100,4,6.2,401+
53315,2,2023,,16.1–19.9,100,5,11.6,501–600
53315,2,2022,,11.4–18.5,100,5,9.6,501+
53315,2,2021,,17.4–22.8,100,5,9.5,401–500
53315,2,2020,,10.0–21.7,100,5,8.5,401+
53315,2,2019,,11.2–21.3,100,5,9.6,401+
53317,2,2023,,23.7–28.3,100,1,100,301–400
53317,2,2022,,22.9–27.6,100,1,100,301–400
53317,2,2021,,22.9–27.2,100,1,100,301–400
53317,2,2020,,10.0–21.7,100,1,64.3,401+
53317,2,2019,,11.2–21.3,100,1,68.6,401+
53317,2,2023,,23.7–28.3,100,2,34.6,301–400
53317,2,2022,,22.9–27.6,100,2,34.5,301–400
53317,2,2021,,22.9–27.2,100,2,36.4,301–400
53317,2,2020,,10.0–21.7,100,2,37.1,401+
53317,2,2019,,11.2–21.3,100,2,35.9,401+
53317,2,2023,,23.7–28.3,100,3,51.4,301–400
53317,2,2022,,22.9–27.6,100,3,53.5,301–400
53317,2,2021,,22.9–27.2,100,3,54.5,301–400
53317,2,2020,,10.0–21.7,100,3,56.4,401+
53317,2,2019,,11.2–21.3,100,3,49.8,401+
53317,2,2023,,23.7–28.3,100,4,6.4,301–400
53317,2,2022,,22.9–27.6,100,4,4.8,301–400
53317,2,2021,,22.9–27.2,100,4,5.3,301–400
53317,2,2020,,10.0–21.7,100,4,7,401+
53317,2,2019,,11.2–21.3,100,4,7.5,401+
53317,2,2023,,23.7–28.3,100,5,11.7,301–400
53317,2,2022,,22.9–27.6,100,5,8,301–400
53317,2,2021,,22.9–27.2,100,5,8,301–400
53317,2,2020,,10.0–21.7,100,5,9.4,401+
53317,2,2019,,11.2–21.3,100,5,8.9,401+
53318,2,2023,,23.7–28.3,100,1,37.2,301–400
53318,2,2022,,11.4–18.5,100,1,42.7,501+
53318,2,2021,,17.4–22.8,100,1,44.8,401–500
53318,2,2020,,21.8–25.9,100,1,51.2,301–400
53318,2,2019,,21.5–26.0,100,1,54.2,301–400
53318,2,2023,,23.7–28.3,100,2,34,301–400
53318,2,2022,,11.4–18.5,100,2,33.7,501+
53318,2,2021,,17.4–22.8,100,2,35.6,401–500
53318,2,2020,,21.8–25.9,100,2,36.6,301–400
53318,2,2019,,21.5–26.0,100,2,36.4,301–400
53318,2,2023,,23.7–28.3,100,3,66.4,301–400
53318,2,2022,,11.4–18.5,100,3,63.6,501+
53318,2,2021,,17.4–22.8,100,3,64.1,401–500
53318,2,2020,,21.8–25.9,100,3,68.3,301–400
53318,2,2019,,21.5–26.0,100,3,66.4,301–400
