college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band
53318,2,2023,,23.7–28.3,100,4,13.9,301–400
53318,2,2022,,11.4–18.5,100,4,6.7,501+
53318,2,2021,,17.4–22.8,100,4,7.6,401–500
53318,2,2020,,21.8–25.9,100,4,8.6,301–400
53318,2,2019,,21.5–26.0,100,4,11,301–400
53318,2,2023,,23.7–28.3,100,5,22.2,301–400
53318,2,2022,,11.4–18.5,100,5,9.7,501+
53318,2,2021,,17.4–22.8,100,5,12.5,401–500
53318,2,2020,,21.8–25.9,100,5,14.5,301–400
53318,2,2019,,21.5–26.0,100,5,13.3,301–400
53319,2,2023,,20.0–23.6,100,1,65.9,401–500
53319,2,2022,,11.4–18.5,100,1,26.3,501+
53319,2,2023,,20.0–23.6,100,2,38.6,401–500
53319,2,2022,,11.4–18.5,100,2,37.1,501+
53319,2,2023,,20.0–23.6,100,3,61.7,401–500
53319,2,2022,,11.4–18.5,100,3,52.1,501+
53319,2,2023,,20.0–23.6,100,4,6.6,401–500
53319,2,2022,,11.4–18.5,100,4,5.8,501+
53319,2,2023,,20.0–23.6,100,5,9.5,401–500
53319,2,2022,,11.4–18.5,100,5,10.8,501+
31153,3,2021,11,89.1,100,1,89.6,
31153,3,2021,11,89.1,100,2,76.7,
31153,3,2021,11,89.1,100,4,91.1,
31153,3,2021,11,89.1,100,5,92.8,
31153,3,2022,9,88.7,100,1,86.1,
31153,3,2022,9,88.7,100,2,79.4,
31153,3,2022,9,88.7,100,3,74.6,
31153,3,2022,9,88.7,100,4,93.9,
31153,3,2022,9,88.7,100,5,92.7,
31165,3,2021,58,78.2,100,1,82.6,
31165,3,2021,58,78.2,100,2,73.2,
31165,3,2021,58,78.2,100,4,78.8,
31165,3,2021,58,78.2,100,5,79.1,
31165,3,2022,54,78.3,100,1,78.2,
31165,3,2022,54,78.3,100,2,73.9,
31165,3,2022,54,78.3,100,3,62.9,
31165,3,2022,54,78.3,100,4,76.5,
31165,3,2022,54,78.3,100,5,81.3,
31252,3,2021,233,66.2,100,1,89.3,
31252,3,2021,233,66.2,100,2,75.4,
31252,3,2021,233,66.2,100,4,36.1,
31252,3,2021,233,66.2,100,5,64.3,
31252,3,2022,223,66.8,100,1,86.3,
31252,3,2022,223,66.8,100,2,79.9,
31252,3,2022,223,66.8,100,3,36.8,
31252,3,2022,223,66.8,100,4,35,
31252,3,2022,223,66.8,100,5,66.4,
31258,3,2021,98,74.4,100,1,86,
31258,3,2021,98,74.4,100,2,60.9,
31258,3,2021,98,74.4,100,4,63.9,
31258,3,2021,98,74.4,100,5,78.7,
31258,3,2022,143,71.2,100,1,78.8,
31258,3,2022,143,71.2,100,2,59.9,
31258,3,2022,143,71.2,100,3,9,
31258,3,2022,143,71.2,100,4,62.1,
31258,3,2022,143,71.2,100,5,80.3,
32658,3,2021,287,64.1,100,1,82,
32658,3,2021,287,64.1,100,2,54.5,
32658,3,2021,287,64.1,100,4,52.9,
32658,3,2021,287,64.1,100,5,66.2,
32658,3,2022,227,66.7,100,1,75.2,
32658,3,2022,227,66.7,100,2,61,
32658,3,2022,227,66.7,100,3,45.9,
32658,3,2022,227,66.7,100,4,62.1,
32658,3,2022,227,66.7,100,5,69.9,
32663,3,2021,,,100,1,89.5,401-450
32663,3,2021,,,100,2,50.6,401-450
32663,3,2021,,,100,4,63.9,401-450
32663,3,2021,,,100,5,57.3,401-450
32663,3,2022,,,100,1,81.6,451-500
32663,3,2022,,,100,2,51.1,451-500
32663,3,2022,,,100,3,22.1,451-500
32663,3,2022,,,100,4,66.3,451-500
32663,3,2022,,,100,5,59.2,451-500
32664,3,2021,93,74.6,100,1,89.2,
32664,3,2021,93,74.6,100,2,68.2,
32664,3,2021,93,74.6,100,4,81.6,
32664,3,2021,93,74.6,100,5,73.1,
32664,3,2022,106,73.7,100,1,81.2,
32664,3,2022,106,73.7,100,2,68.1,
32664,3,2022,106,73.7,100,3,48.3,
32664,3,2022,106,73.7,100,4,79.3,
32664,3,2022,106,73.7,100,5,76,
32665,3,2021,12,87.9,100,1,90.2,
32665,3,2021,12,87.9,100,2,76.8,
32665,3,2021,12,87.9,100,4,91.1,
32665,3,2021,12,87.9,100,5,90.6,
32665,3,2022,11,88.3,100,1,83.5,
32665,3,2022,11,88.3,100,2,80.4,
32665,3,2022,11,88.3,100,3,96.4,
32665,3,2022,11,88.3,100,4,84.2,
32665,3,2022,11,88.3,100,5,91.3,
32666,3,2021,278,64.5,100,1,86.3,
32666,3,2021,278,64.5,100,2,47.7,
32666,3,2021,278,64.5,100,4,72.2,
32666,3,2021,278,64.5,100,5,65.1,
32666,3,2022,274,65.2,100,1,76.5,
32666,3,2022,274,65.2,100,2,58.9,
32666,3,2022,274,65.2,100,3,31.4,
32666,3,2022,274,65.2,100,4,70.1,
32666,3,2022,274,65.2,100,5,68.1,
32667,3,2021,71,77,100,1,86.3,
32667,3,2021,71,77,100,2,68.6,
32667,3,2021,71,77,100,4,78.8,
32667,3,2021,71,77,100,5,78,
32667,3,2022,72,76.3,100,1,80.3,
32667,3,2022,72,76.3,100,2,70.9,
32667,3,2022,72,76.3,100,3,40.2,
32667,3,2022,72,76.3,100,4,76.5,
32667,3,2022,72,76.3,100,5,80.5,
32668,3,2021,,,100,1,74.8,451-500
32668,3,2021,,,100,2,59.6,451-500
32668,3,2021,,,100,4,58.9,451-500
32668,3,2021,,,100,5,54.8,451-500
32669,3,2021,333,62.2,100,1,85.9,
32669,3,2021,333,62.2,100,2,47.6,
32669,3,2021,333,62.2,100,4,63.9,
32669,3,2021,333,62.2,100,5,62.9,
32669,3,2022,267,65.4,100,1,81.9,
32669,3,2022,267,65.4,100,2,52.2,
32669,3,2022,267,65.4,100,3,49.1,
32669,3,2022,267,65.4,100,4,70.1,
32669,3,2022,267,65.4,100,5,68.5,
32670,3,2021,72,76.6,100,1,83.9,
32670,3,2021,72,76.6,100,2,66.1,
32670,3,2021,72,76.6,100,4,81.6,
32670,3,2021,72,76.6,100,5,78,
32670,3,2022,66,76.7,100,1,77.5,
32670,3,2022,66,76.7,100,2,67.3,
32670,3,2022,66,76.7,100,3,51.9,
32670,3,2022,66,76.7,100,4,79.3,
32670,3,2022,66,76.7,100,5,81.4,
32671,3,2021,195,68,100,1,84.1,
32671,3,2021,195,68,100,2,57.9,
32671,3,2021,195,68,100,4,72.2,
32671,3,2021,195,68,100,5,68,
32671,3,2022,280,65.1,100,1,77.5,
32671,3,2022,280,65.1,100,2,52.6,
32671,3,2022,280,65.1,100,3,28.5,
32671,3,2022,280,65.1,100,4,70.1,
32671,3,2022,280,65.1,100,5,70.1,
32672,3,2021,258,65.3,100,1,85.2,
32672,3,2021,258,65.3,100,2,54.2,
32672,3,2021,258,65.3,100,4,68.3,
32672,3,2021,258,65.3,100,5,65.1,
32672,3,2022,236,66.3,100,1,79.3,
32672,3,2022,236,66.3,100,2,59.3,
32672,3,2022,236,66.3,100,3,49.6,
32672,3,2022,236,66.3,100,4,70.1,
32672,3,2022,236,66.3,100,5,68,
32674,3,2021,137,72,100,1,88.8,
32674,3,2021,137,72,100,2,68.1,
32674,3,2021,137,72,100,4,78.8,
32674,3,2021,137,72,100,5,69.4,
32674,3,2022,116,72.9,100,1,81.8,
32674,3,2022,116,72.9,100,2,71.3,
32674,3,2022,116,72.9,100,3,70.1,
32674,3,2022,116,72.9,100,4,79.3,
32674,3,2022,116,72.9,100,5,71.8,
32676,3,2021,,,100,1,79.4,401-450
32676,3,2021,,,100,2,60.2,401-450
32676,3,2021,,,100,4,63.9,401-450
32676,3,2021,,,100,5,54.4,401-450
32676,3,2022,,,100,1,78.6,401-450
32676,3,2022,,,100,2,59.3,401-450
32676,3,2022,,,100,3,30.1,401-450
32676,3,2022,,,100,4,62.1,401-450
32676,3,2022,,,100,5,59.6,401-450
32677,3,2021,355,61.5,100,1,88.7,
32677,3,2021,355,61.5,100,2,60.7,
32677,3,2021,355,61.5,100,4,58.9,
32677,3,2021,355,61.5,100,5,57.7,
32677,3,2022,388,61.1,100,1,81.2,
32677,3,2022,388,61.1,100,2,60.2,
32677,3,2022,388,61.1,100,3,30.2,
32677,3,2022,388,61.1,100,4,62.1,
32677,3,2022,388,61.1,100,5,61.3,
32678,3,2021,166,70,100,1,50.2,
32678,3,2021,166,70,100,2,61.8,
32678,3,2021,166,70,100,4,36.1,
32678,3,2021,166,70,100,5,81.7,
32678,3,2022,161,70,100,1,60.7,
32678,3,2022,161,70,100,2,68.1,
32678,3,2022,161,70,100,3,-,
32678,3,2022,161,70,100,4,35,
32678,3,2022,161,70,100,5,82,
32687,3,2021,30,83.4,100,1,86,
32687,3,2021,30,83.4,100,2,74,
32687,3,2021,30,83.4,100,4,81.6,
32687,3,2021,30,83.4,100,5,86.4,
32687,3,2022,27,83.6,100,1,78.7,
32687,3,2022,27,83.6,100,2,78,
32687,3,2022,27,83.6,100,3,72.4,
32687,3,2022,27,83.6,100,4,79.3,
32687,3,2022,27,83.6,100,5,87.5,
32688,3,2021,82,75.6,100,1,82.1,
32688,3,2021,82,75.6,100,2,68.9,
32688,3,2021,82,75.6,100,4,68.3,
32688,3,2021,82,75.6,100,5,78,
32688,3,2022,82,75.1,100,1,79,
32688,3,2022,82,75.1,100,2,69.4,
32688,3,2022,82,75.1,100,3,41.8,
32688,3,2022,82,75.1,100,4,73.4,
32688,3,2022,82,75.1,100,5,79.5,
32732,3,2021,391,60.2,100,1,79.2,
32732,3,2021,391,60.2,100,2,60.8,
32732,3,2021,391,60.2,100,4,52.9,
32732,3,2021,391,60.2,100,5,58.1,
32732,3,2022,338,62.6,100,1,79,
32732,3,2022,338,62.6,100,2,64.1,
32732,3,2022,338,62.6,100,3,36.1,
32732,3,2022,338,62.6,100,4,51.3,
32732,3,2022,338,62.6,100,5,63.7,
32733,3,2021,59,78.1,100,1,77.8,
32733,3,2021,59,78.1,100,2,69.8,
32733,3,2021,59,78.1,100,4,63.9,
32733,3,2021,59,78.1,100,5,83.3,
32733,3,2022,46,79.5,100,1,71.7,
32733,3,2022,46,79.5,100,2,76.4,
32733,3,2022,46,79.5,100,3,49.8,
32733,3,2022,46,79.5,100,4,66.3,
32733,3,2022,46,79.5,100,5,85.7,
33549,3,2021,3,97.3,100,1,86.7,
33549,3,2021,3,97.3,100,2,95.8,
33549,3,2021,3,97.3,100,4,94.9,
33549,3,2021,3,97.3,100,5,99.9,
33549,3,2022,2,97.9,100,1,82.8,
33549,3,2022,2,97.9,100,2,97.7,
33549,3,2022,2,97.9,100,3,100,
33549,3,2022,2,97.9,100,4,97.1,
33549,3,2022,2,97.9,100,5,99.8,
33550,3,2021,45,79.8,100,1,88.4,
33550,3,2021,45,79.8,100,2,75.3,
33550,3,2021,45,79.8,100,4,78.8,
33550,3,2021,45,79.8,100,5,80,
33550,3,2022,45,79.8,100,1,81,
33550,3,2022,45,79.8,100,2,81.1,
33550,3,2022,45,79.8,100,3,53,
33550,3,2022,45,79.8,100,4,76.5,
33550,3,2022,45,79.8,100,5,81.8,
33850,3,2021,91,74.8,100,1,86.9,
33850,3,2021,91,74.8,100,2,70.5,
33850,3,2021,91,74.8,100,4,78.8,
33850,3,2021,91,74.8,100,5,73.5,
33850,3,2022,99,74,100,1,80.4,
33850,3,2022,99,74,100,2,70.2,
33850,3,2022,99,74,100,3,54.6,
33850,3,2022,99,74,100,4,79.3,
33850,3,2022,99,74,100,5,75.5,
34147,3,2021,239,66,100,1,89.4,
34147,3,2021,239,66,100,2,63.1,
34147,3,2021,239,66,100,4,75.6,
34147,3,2021,239,66,100,5,61.5,
34147,3,2022,208,67.5,100,1,84.3,
34147,3,2022,208,67.5,100,2,63.5,
34147,3,2022,208,67.5,100,3,54.6,
34147,3,2022,208,67.5,100,4,79.3,
34147,3,2022,208,67.5,100,5,66.3,
35314,3,2021,44,80,100,1,94.2,
35314,3,2021,44,80,100,2,59.9,
35314,3,2021,44,80,100,4,68.3,
35314,3,2021,44,80,100,5,86.2,
35314,3,2022,67,76.6,100,1,74.8,
35314,3,2022,67,76.6,100,2,63,
35314,3,2022,67,76.6,100,3,25,
35314,3,2022,67,76.6,100,4,62.1,
35314,3,2022,67,76.6,100,5,87.4,
35315,3,2021,163,70.4,100,1,91.3,
35315,3,2021,163,70.4,100,2,54.3,
35315,3,2021,163,70.4,100,4,78.8,
35315,3,2021,163,70.4,100,5,70.8,
35315,3,2022,164,69.9,100,1,79.4,
35315,3,2022,164,69.9,100,2,57.8,
35315,3,2022,164,69.9,100,3,38.4,
35315,3,2022,164,69.9,100,4,79.3,
35315,3,2022,164,69.9,100,5,74.2,
35316,3,2021,49,79.2,100,1,91.7,
35316,3,2021,49,79.2,100,2,70.8,
35316,3,2021,49,79.2,100,4,78.8,
35316,3,2021,49,79.2,100,5,80,
35316,3,2022,54,78.3,100,1,78.6,
35316,3,2022,54,78.3,100,2,74.4,
35316,3,2022,54,78.3,100,3,56.7,
35316,3,2022,54,78.3,100,4,76.5,
35316,3,2022,54,78.3,100,5,81.6,
35317,3,2021,78,76.2,100,1,88,
35317,3,2021,78,76.2,100,2,64.3,
35317,3,2021,78,76.2,100,4,75.6,
35317,3,2021,78,76.2,100,5,78.3,
35317,3,2022,72,76.3,100,1,80.5,
35317,3,2022,72,76.3,100,2,64,
35317,3,2022,72,76.3,100,3,61,
35317,3,2022,72,76.3,100,4,76.5,
35317,3,2022,72,76.3,100,5,81.1,
36440,3,2021,143,71.6,100,1,87.9,
36440,3,2021,143,71.6,100,2,61.4,
36440,3,2021,143,71.6,100,4,78.8,
36440,3,2021,143,71.6,100,5,71,
36440,3,2022,134,71.6,100,1,81.4,
36440,3,2022,134,71.6,100,2,64.3,
36440,3,2022,134,71.6,100,3,56,
36440,3,2022,134,71.6,100,4,73.4,
36440,3,2022,134,71.6,100,5,73.9,
36441,3,2021,110,73.6,100,1,86,
36441,3,2021,110,73.6,100,2,66.2,
36441,3,2021,110,73.6,100,4,78.8,
36441,3,2021,110,73.6,100,5,73.1,
36441,3,2022,94,74.4,100,1,80.4,
36441,3,2022,94,74.4,100,2,67.8,
36441,3,2022,94,74.4,100,3,56.6,
36441,3,2022,94,74.4,100,4,79.3,
36441,3,2022,94,74.4,100,5,76.7,
36443,3,2021,1,98.6,100,1,93.9,
36443,3,2021,1,98.6,100,2,96.1,
36443,3,2021,1,98.6,100,4,100,
36443,3,2021,1,98.6,100,5,100,
36443,3,2022,1,98,100,1,85.9,
36443,3,2022,1,98,100,2,98.5,
36443,3,2022,1,98,100,3,86.4,
36443,3,2022,1,98,100,4,100,
36443,3,2022,1,98,100,5,100,
36445,3,2021,322,62.7,100,1,86.9,
36445,3,2021,322,62.7,100,2,69,
36445,3,2021,322,62.7,100,4,45.5,
36445,3,2021,322,62.7,100,5,59.4,
36445,3,2022,366,61.7,100,1,80.6,
36445,3,2022,366,61.7,100,2,68.3,
36445,3,2022,366,61.7,100,3,16.9,
36445,3,2022,366,61.7,100,4,44.2,
36445,3,2022,366,61.7,100,5,63,
36446,3,2021,45,79.8,100,1,87.4,
36446,3,2021,45,79.8,100,2,69.6,
36446,3,2021,45,79.8,100,4,68.3,
36446,3,2021,45,79.8,100,5,83.9,
36446,3,2022,41,80.2,100,1,80,
36446,3,2022,41,80.2,100,2,71.6,
36446,3,2022,41,80.2,100,3,57.3,
36446,3,2022,41,80.2,100,4,73.4,
36446,3,2022,41,80.2,100,5,85.9,
36455,3,2021,,,100,1,86.3,401-450
36455,3,2021,,,100,2,53.5,401-450
36455,3,2021,,,100,4,68.3,401-450
36455,3,2021,,,100,5,55.1,401-450
36455,3,2022,,,100,1,81.5,451-500
36455,3,2022,,,100,2,53,451-500
36455,3,2022,,,100,3,34.2,451-500
36455,3,2022,,,100,4,62.1,451-500
36455,3,2022,,,100,5,58.7,451-500
37144,3,2021,16,87.1,100,1,92.8,
37144,3,2021,16,87.1,100,2,85.5,
37144,3,2021,16,87.1,100,4,84.2,
37144,3,2021,16,87.1,100,5,87.2,
37144,3,2022,18,85.1,100,1,84.1,
37144,3,2022,18,85.1,100,2,87.3,
37144,3,2022,18,85.1,100,3,48.4,
37144,3,2022,18,85.1,100,4,81.8,
37144,3,2022,18,85.1,100,5,88,
38534,3,2021,79,75.9,100,1,92.8,
38534,3,2021,79,75.9,100,2,61.5,
38534,3,2021,79,75.9,100,4,81.6,
38534,3,2021,79,75.9,100,5,77,
38534,3,2022,82,75.1,100,1,84.3,
38534,3,2022,82,75.1,100,2,65,
38534,3,2022,82,75.1,100,3,42.1,
38534,3,2022,82,75.1,100,4,81.8,
38534,3,2022,82,75.1,100,5,79.2,
53160,3,2021,261,65.2,100,1,78.9,
53160,3,2021,261,65.2,100,2,59.5,
53160,3,2021,261,65.2,100,4,63.9,
53160,3,2021,261,65.2,100,5,65,
53160,3,2022,288,64.9,100,1,73.8,
53160,3,2022,288,64.9,100,2,65.8,
53160,3,2022,288,64.9,100,3,14.9,
53160,3,2022,288,64.9,100,4,57.1,
53160,3,2022,288,64.9,100,5,68.7,
53162,3,2021,113,73.2,100,1,80.1,
53162,3,2021,113,73.2,100,2,63.4,
53162,3,2021,113,73.2,100,4,72.2,
53162,3,2021,113,73.2,100,5,75.5,
53162,3,2022,92,74.7,100,1,75.3,
53162,3,2022,92,74.7,100,2,71.3,
53162,3,2022,92,74.7,100,3,36.9,
53162,3,2022,92,74.7,100,4,73.4,
53162,3,2022,92,74.7,100,5,79.1,
53163,3,2021,327,62.5,100,1,71.4,
53163,3,2021,327,62.5,100,2,59.8,
53163,3,2021,327,62.5,100,4,45.5,
53163,3,2021,327,62.5,100,5,64.7,
53163,3,2022,271,65.3,100,1,70.6,
53163,3,2022,271,65.3,100,2,66.5,
53163,3,2022,271,65.3,100,3,22.3,
53163,3,2022,271,65.3,100,4,44.2,
53163,3,2022,271,65.3,100,5,70.4,
53168,3,2021,,,100,1,77,401-450
53168,3,2021,,,100,2,60.6,401-450
53168,3,2021,,,100,4,45.5,401-450
53168,3,2021,,,100,5,58.5,401-450
53168,3,2022,356,62.1,100,1,74,
53168,3,2022,356,62.1,100,2,63.5,
53168,3,2022,356,62.1,100,3,25.4,
53168,3,2022,356,62.1,100,4,51.3,
53168,3,2022,356,62.1,100,5,64.6,
53190,3,2021,,,100,1,73.6,451-500
53190,3,2021,,,100,2,55.7,451-500
53190,3,2021,,,100,4,45.5,451-500
53190,3,2021,,,100,5,57.1,451-500
53190,3,2022,,,100,1,70.7,451-500
53190,3,2022,,,100,2,53.2,451-500
53190,3,2022,,,100,3,17.5,451-500
53190,3,2022,,,100,4,51.3,451-500
53190,3,2022,,,100,5,62.1,451-500
53196,3,2021,,,100,1,83.8,401-450
53196,3,2021,,,100,2,56.1,401-450
53196,3,2021,,,100,4,58.9,401-450
53196,3,2021,,,100,5,55.3,401-450
53196,3,2022,,,100,1,77.3,401-450
53196,3,2022,,,100,2,61.3,401-450
53196,3,2022,,,100,3,24.7,401-450
53196,3,2022,,,100,4,51.3,401-450
53196,3,2022,,,100,5,60.7,401-450
53197,3,2021,385,60.3,100,1,91.5,
53197,3,2021,385,60.3,100,2,60,
53197,3,2021,385,60.3,100,4,52.9,
53197,3,2021,385,60.3,100,5,56.4,
53197,3,2022,366,61.7,100,1,87.3,
53197,3,2022,366,61.7,100,2,62.8,
53197,3,2022,366,61.7,100,3,25.6,
53197,3,2022,366,61.7,100,4,51.3,
53197,3,2022,366,61.7,100,5,62.5,
53235,3,2021,350,61.7,100,1,72.4,
53235,3,2021,350,61.7,100,2,60.6,
53235,3,2021,350,61.7,100,4,52.9,
53235,3,2021,350,61.7,100,5,61.8,
53235,3,2022,342,62.5,100,1,67.6,
53235,3,2022,342,62.5,100,2,64.6,
53235,3,2022,342,62.5,100,3,14.9,
53235,3,2022,342,62.5,100,4,57.1,
53235,3,2022,342,62.5,100,5,65.8,
53257,3,2021,234,66.1,100,1,87.9,
53257,3,2021,234,66.1,100,2,63.8,
53257,3,2021,234,66.1,100,4,58.9,
53257,3,2021,234,66.1,100,5,64.4,
53257,3,2022,274,65.2,100,1,79.4,
53257,3,2022,274,65.2,100,2,63.1,
53257,3,2022,274,65.2,100,3,47,
53257,3,2022,274,65.2,100,4,57.1,
53257,3,2022,274,65.2,100,5,66.7,
53258,3,2021,,,100,1,80.5,451-500
53258,3,2021,,,100,2,55.5,451-500
53258,3,2021,,,100,4,58.9,451-500
53258,3,2021,,,100,5,53.6,451-500
53258,3,2022,,,100,1,75.3,401-450
53258,3,2022,,,100,2,60.1,401-450
53258,3,2022,,,100,3,1.3,401-450
53258,3,2022,,,100,4,62.1,401-450
53258,3,2022,,,100,5,61.4,401-450
53270,3,2021,333,62.2,100,1,84.8,
53270,3,2021,333,62.2,100,2,64.2,
53270,3,2021,333,62.2,100,4,58.9,
53270,3,2021,333,62.2,100,5,58.3,
53270,3,2022,360,62,100,1,79.4,
53270,3,2022,360,62,100,2,66.3,
53270,3,2022,360,62,100,3,31.5,
53270,3,2022,360,62,100,4,51.3,
53270,3,2022,360,62,100,5,62.2,
53271,3,2021,42,80.7,100,1,85.9,
53271,3,2021,42,80.7,100,2,68.1,
53271,3,2021,42,80.7,100,4,84.2,
53271,3,2021,42,80.7,100,5,83.5,
53271,3,2022,49,79.4,100,1,77.8,
53271,3,2022,49,79.4,100,2,69.9,
53271,3,2022,49,79.4,100,3,45,
53271,3,2022,49,79.4,100,4,79.3,
53271,3,2022,49,79.4,100,5,85.7,
53276,3,2021,159,70.6,100,1,86,
53276,3,2021,159,70.6,100,2,67.6,
53276,3,2021,159,70.6,100,4,63.9,
53276,3,2021,159,70.6,100,5,70.2,
53276,3,2022,135,71.5,100,1,81.7,
53276,3,2022,135,71.5,100,2,70.6,
53276,3,2022,135,71.5,100,3,50.4,
53276,3,2022,135,71.5,100,4,66.3,
53276,3,2022,135,71.5,100,5,72.9,
53282,3,2021,166,70,100,1,87.4,
53282,3,2021,166,70,100,2,62.2,
53282,3,2021,166,70,100,4,68.3,
53282,3,2021,166,70,100,5,69.9,
53282,3,2022,170,69.4,100,1,80.6,
53282,3,2022,170,69.4,100,2,62.1,
53282,3,2022,170,69.4,100,3,38.7,
53282,3,2022,170,69.4,100,4,66.3,
53282,3,2022,170,69.4,100,5,73.3,
53283,3,2021,145,71.3,100,1,84.1,
53283,3,2021,145,71.3,100,2,70.3,
53283,3,2021,145,71.3,100,4,72.2,
53283,3,2021,145,71.3,100,5,69.3,
53283,3,2022,147,70.9,100,1,78,
53283,3,2022,147,70.9,100,2,72.3,
53283,3,2022,147,70.9,100,3,55.9,
53283,3,2022,147,70.9,100,4,66.3,
53283,3,2022,147,70.9,100,5,71.4,
53285,3,2021,182,69.3,100,1,91.2,
53285,3,2021,182,69.3,100,2,54.6,
53285,3,2021,182,69.3,100,4,78.8,
53285,3,2021,182,69.3,100,5,69,
53285,3,2022,223,66.8,100,1,83.3,
53285,3,2022,223,66.8,100,2,53.4,
53285,3,2022,223,66.8,100,3,27.7,
53285,3,2022,223,66.8,100,4,73.4,
53285,3,2022,223,66.8,100,5,71.6,
53293,3,2021,,,100,1,76.3,451-500
53293,3,2021,,,100,2,58.9,451-500
53293,3,2021,,,100,4,36.1,451-500
53293,3,2021,,,100,5,55.6,451-500
53294,3,2021,228,66.4,100,1,86.2,
53294,3,2021,228,66.4,100,2,34.6,
53294,3,2021,228,66.4,100,4,72.2,
53294,3,2021,228,66.4,100,5,72.7,
53294,3,2022,216,67,100,1,79.1,
53294,3,2022,216,67,100,2,41.6,
53294,3,2022,216,67,100,3,46.8,
53294,3,2022,216,67,100,4,73.4,
53294,3,2022,216,67,100,5,74.9,
53295,3,2021,,,100,1,83.7,451-500
53295,3,2021,,,100,2,47.1,451-500
53295,3,2021,,,100,4,58.9,451-500
53295,3,2021,,,100,5,54.5,451-500
53295,3,2022,326,63.2,100,1,77.4,
53295,3,2022,326,63.2,100,2,58.8,
53295,3,2022,326,63.2,100,3,30.5,
53295,3,2022,326,63.2,100,4,57.1,
53295,3,2022,326,63.2,100,5,66.4,
53296,3,2021,209,67.5,100,1,78.2,
53296,3,2021,209,67.5,100,2,74.1,
53296,3,2021,209,67.5,100,4,58.9,
53296,3,2021,209,67.5,100,5,65,
53296,3,2022,234,66.4,100,1,73.9,
53296,3,2022,234,66.4,100,2,76.4,
53296,3,2022,234,66.4,100,3,10.5,
53296,3,2022,234,66.4,100,4,62.1,
53296,3,2022,234,66.4,100,5,67.4,
53297,3,2021,258,65.3,100,1,86.8,
53297,3,2021,258,65.3,100,2,55.4,
53297,3,2021,258,65.3,100,4,63.9,
53297,3,2021,258,65.3,100,5,65.3,
53297,3,2022,333,62.7,100,1,79.5,
53297,3,2022,333,62.7,100,2,55.1,
53297,3,2022,333,62.7,100,3,27.6,
53297,3,2022,333,62.7,100,4,62.1,
53297,3,2022,333,62.7,100,5,66.2,
53310,3,2021,,,100,1,77.7,401-450
53310,3,2021,,,100,2,61.3,401-450
53310,3,2021,,,100,4,45.5,401-450
53310,3,2021,,,100,5,58,401-450
53310,3,2022,383,61.2,100,1,76.3,
53310,3,2022,383,61.2,100,2,59,
53310,3,2022,383,61.2,100,3,21,
53310,3,2022,383,61.2,100,4,51.3,
53310,3,2022,383,61.2,100,5,64.7,
53318,3,2021,385,60.3,100,1,75,
53318,3,2021,385,60.3,100,2,58.4,
53318,3,2021,385,60.3,100,4,52.9,
53318,3,2021,385,60.3,100,5,59.7,
53318,3,2022,,,100,1,71.3,451-500
53318,3,2022,,,100,2,59.9,451-500
53318,3,2022,,,100,3,6.3,451-500
53318,3,2022,,,100,4,51.3,451-500
53318,3,2022,,,100,5,61.8,451-500